# Dend2 Dend3   Potential
3.800000000000000000e+01 1.200000000000000000e+01 3.034429601123173725e+01
3.800000000000000000e+01 1.300000000000000000e+01 3.051977128969067365e+01
3.800000000000000000e+01 1.400000000000000000e+01 3.067281073487723830e+01
3.800000000000000000e+01 1.500000000000000000e+01 3.080805631739953654e+01
3.800000000000000000e+01 1.600000000000000000e+01 3.093101863627707004e+01
3.800000000000000000e+01 1.700000000000000000e+01 3.104140126004361733e+01
3.800000000000000000e+01 1.800000000000000000e+01 3.114117970812947434e+01
3.800000000000000000e+01 1.900000000000000000e+01 3.122934745259408729e+01
3.800000000000000000e+01 2.000000000000000000e+01 3.131184043656957172e+01
3.800000000000000000e+01 2.100000000000000000e+01 3.138982702643502520e+01
3.800000000000000000e+01 2.200000000000000000e+01 3.145940393050834771e+01
3.800000000000000000e+01 2.300000000000000000e+01 3.152208011632129470e+01
3.800000000000000000e+01 2.400000000000000000e+01 3.158256447101316766e+01
3.800000000000000000e+01 2.500000000000000000e+01 3.163690012400209284e+01
3.800000000000000000e+01 2.600000000000000000e+01 3.168857140300931263e+01
3.800000000000000000e+01 2.700000000000000000e+01 3.173567442851028630e+01
3.800000000000000000e+01 2.800000000000000000e+01 3.178014492817685621e+01
3.800000000000000000e+01 2.900000000000000000e+01 3.181927372593531089e+01
3.900000000000000000e+01 0.000000000000000000e+00 -5.859024963347420822e+01
3.900000000000000000e+01 1.000000000000000000e+00 -5.581407106125521267e+01
3.900000000000000000e+01 2.000000000000000000e+00 2.301585513556765505e+01
3.900000000000000000e+01 3.000000000000000000e+00 2.566938370219151366e+01
3.900000000000000000e+01 4.000000000000000000e+00 2.700580527499551309e+01
3.900000000000000000e+01 5.000000000000000000e+00 2.787618235719011039e+01
3.900000000000000000e+01 6.000000000000000000e+00 2.850262197507088757e+01
3.900000000000000000e+01 7.000000000000000000e+00 2.898799215901676618e+01
3.900000000000000000e+01 8.000000000000000000e+00 2.937490342152155876e+01
3.900000000000000000e+01 9.000000000000000000e+00 2.969175063502326495e+01
3.900000000000000000e+01 1.000000000000000000e+01 2.995802173232192445e+01
3.900000000000000000e+01 1.100000000000000000e+01 3.018636238354658374e+01
3.900000000000000000e+01 1.200000000000000000e+01 3.038151192569035786e+01
3.900000000000000000e+01 1.300000000000000000e+01 3.055457212167298309e+01
3.900000000000000000e+01 1.400000000000000000e+01 3.070618415739326679e+01
3.900000000000000000e+01 1.500000000000000000e+01 3.084093225186543208e+01
3.900000000000000000e+01 1.600000000000000000e+01 3.096143359938431772e+01
3.900000000000000000e+01 1.700000000000000000e+01 3.106774474198480007e+01
3.900000000000000000e+01 1.800000000000000000e+01 3.116577119567206822e+01
3.900000000000000000e+01 1.900000000000000000e+01 3.125654495724741366e+01
3.900000000000000000e+01 2.000000000000000000e+01 3.133634480795442556e+01
3.900000000000000000e+01 2.100000000000000000e+01 3.141372995108381261e+01
3.900000000000000000e+01 2.200000000000000000e+01 3.148246723527305235e+01
3.900000000000000000e+01 2.300000000000000000e+01 3.154405546675388905e+01
3.900000000000000000e+01 2.400000000000000000e+01 3.160452273863400308e+01
3.900000000000000000e+01 2.500000000000000000e+01 3.165881654034539139e+01
3.900000000000000000e+01 2.600000000000000000e+01 3.170951975830743663e+01
3.900000000000000000e+01 2.700000000000000000e+01 3.175431328293275612e+01
3.900000000000000000e+01 2.800000000000000000e+01 3.180080450756694077e+01
3.900000000000000000e+01 2.900000000000000000e+01 3.184139307594604773e+01
4.000000000000000000e+01 0.000000000000000000e+00 -5.838556056819909656e+01
4.000000000000000000e+01 1.000000000000000000e+00 -5.504931331478239542e+01
4.000000000000000000e+01 2.000000000000000000e+00 2.348469965754509303e+01
4.000000000000000000e+01 3.000000000000000000e+00 2.587320900737488216e+01
4.000000000000000000e+01 4.000000000000000000e+00 2.713738785317062963e+01
4.000000000000000000e+01 5.000000000000000000e+00 2.797236551893654521e+01
4.000000000000000000e+01 6.000000000000000000e+00 2.857898602541042266e+01
4.000000000000000000e+01 7.000000000000000000e+00 2.904978617688067644e+01
4.000000000000000000e+01 8.000000000000000000e+00 2.942954705505675150e+01
4.000000000000000000e+01 9.000000000000000000e+00 2.973981961123052287e+01
4.000000000000000000e+01 1.000000000000000000e+01 3.000209304328984317e+01
4.000000000000000000e+01 1.100000000000000000e+01 3.022553578901730731e+01
4.000000000000000000e+01 1.200000000000000000e+01 3.041576052335507185e+01
4.000000000000000000e+01 1.300000000000000000e+01 3.058524446548679165e+01
4.000000000000000000e+01 1.400000000000000000e+01 3.073524601285829405e+01
4.000000000000000000e+01 1.500000000000000000e+01 3.086895750042273434e+01
4.000000000000000000e+01 1.600000000000000000e+01 3.098697059115082908e+01
4.000000000000000000e+01 1.700000000000000000e+01 3.109631736202364749e+01
4.000000000000000000e+01 1.800000000000000000e+01 3.119152351917322719e+01
4.000000000000000000e+01 1.900000000000000000e+01 3.128165662302752281e+01
4.000000000000000000e+01 2.000000000000000000e+01 3.136033181796705094e+01
4.000000000000000000e+01 2.100000000000000000e+01 3.143654687518112922e+01
4.000000000000000000e+01 2.200000000000000000e+01 3.150444180473954603e+01
4.000000000000000000e+01 2.300000000000000000e+01 3.156422439735309027e+01
4.000000000000000000e+01 2.400000000000000000e+01 3.162511986986957879e+01
4.000000000000000000e+01 2.500000000000000000e+01 3.167925161138034085e+01
4.000000000000000000e+01 2.600000000000000000e+01 3.172843095400367375e+01
4.000000000000000000e+01 2.700000000000000000e+01 3.177508051622504226e+01
4.000000000000000000e+01 2.800000000000000000e+01 3.181872996894280092e+01
4.000000000000000000e+01 2.900000000000000000e+01 3.186068555077470421e+01
4.100000000000000000e+01 0.000000000000000000e+00 -5.817589472444061016e+01
4.100000000000000000e+01 1.000000000000000000e+00 -5.345746999371740316e+01
4.100000000000000000e+01 2.000000000000000000e+00 2.388061150596988469e+01
4.100000000000000000e+01 3.000000000000000000e+00 2.606270099809206187e+01
4.100000000000000000e+01 4.000000000000000000e+00 2.725928915515457263e+01
4.100000000000000000e+01 5.000000000000000000e+00 2.806203247554489266e+01
4.100000000000000000e+01 6.000000000000000000e+00 2.865350723297114044e+01
4.100000000000000000e+01 7.000000000000000000e+00 2.911163837915720265e+01
4.100000000000000000e+01 8.000000000000000000e+00 2.947966891685118540e+01
4.100000000000000000e+01 9.000000000000000000e+00 2.978625912792956498e+01
4.100000000000000000e+01 1.000000000000000000e+01 3.004318891345555542e+01
4.100000000000000000e+01 1.100000000000000000e+01 3.026313462423165745e+01
4.100000000000000000e+01 1.200000000000000000e+01 3.045295540153296443e+01
4.100000000000000000e+01 1.300000000000000000e+01 3.062022538799104510e+01
4.100000000000000000e+01 1.400000000000000000e+01 3.076745533353505024e+01
4.100000000000000000e+01 1.500000000000000000e+01 3.089739079656509446e+01
4.100000000000000000e+01 1.600000000000000000e+01 3.101500299444821707e+01
4.100000000000000000e+01 1.700000000000000000e+01 3.112231908686933934e+01
4.100000000000000000e+01 1.800000000000000000e+01 3.121683623091767146e+01
4.100000000000000000e+01 1.900000000000000000e+01 3.130529384321648578e+01
4.100000000000000000e+01 2.000000000000000000e+01 3.138253681312519561e+01
4.100000000000000000e+01 2.100000000000000000e+01 3.145817625968505027e+01
4.100000000000000000e+01 2.200000000000000000e+01 3.152495861850760761e+01
4.100000000000000000e+01 2.300000000000000000e+01 3.158670617192647612e+01
4.100000000000000000e+01 2.400000000000000000e+01 3.164366838319610764e+01
4.100000000000000000e+01 2.500000000000000000e+01 3.169729501816639328e+01
4.100000000000000000e+01 2.600000000000000000e+01 3.174647502035503877e+01
4.100000000000000000e+01 2.700000000000000000e+01 3.179512490349576481e+01
4.100000000000000000e+01 2.800000000000000000e+01 3.183697925947592111e+01
4.100000000000000000e+01 2.900000000000000000e+01 3.187582925412472434e+01
4.200000000000000000e+01 0.000000000000000000e+00 -5.796086751167731421e+01
4.200000000000000000e+01 1.000000000000000000e+00 1.547747239641243766e+01
4.200000000000000000e+01 2.000000000000000000e+00 2.422367784744039909e+01
4.200000000000000000e+01 3.000000000000000000e+00 2.623416231160795320e+01
4.200000000000000000e+01 4.000000000000000000e+00 2.737382083384603959e+01
4.200000000000000000e+01 5.000000000000000000e+00 2.814800702167926616e+01
4.200000000000000000e+01 6.000000000000000000e+00 2.872226241283589943e+01
4.200000000000000000e+01 7.000000000000000000e+00 2.916872475021753175e+01
4.200000000000000000e+01 8.000000000000000000e+00 2.953102897724293285e+01
4.200000000000000000e+01 9.000000000000000000e+00 2.982865518859301091e+01
4.200000000000000000e+01 1.000000000000000000e+01 3.008258169504361490e+01
4.200000000000000000e+01 1.100000000000000000e+01 3.029816851015141665e+01
4.200000000000000000e+01 1.200000000000000000e+01 3.048622323864554673e+01
4.200000000000000000e+01 1.300000000000000000e+01 3.064853702851759110e+01
4.200000000000000000e+01 1.400000000000000000e+01 3.079592680598655008e+01
4.200000000000000000e+01 1.500000000000000000e+01 3.092595034014257038e+01
4.200000000000000000e+01 1.600000000000000000e+01 3.104178810222714091e+01
4.200000000000000000e+01 1.700000000000000000e+01 3.114687509332632942e+01
4.200000000000000000e+01 1.800000000000000000e+01 3.124046249428878497e+01
4.200000000000000000e+01 1.900000000000000000e+01 3.132765237225304844e+01
4.200000000000000000e+01 2.000000000000000000e+01 3.140487609951507153e+01
4.200000000000000000e+01 2.100000000000000000e+01 3.147813533943676489e+01
4.200000000000000000e+01 2.200000000000000000e+01 3.154347286107357107e+01
4.200000000000000000e+01 2.300000000000000000e+01 3.160797175900685829e+01
4.200000000000000000e+01 2.400000000000000000e+01 3.166365642951440762e+01
4.200000000000000000e+01 2.500000000000000000e+01 3.171675149809859207e+01
4.200000000000000000e+01 2.600000000000000000e+01 3.176729746715760072e+01
4.200000000000000000e+01 2.700000000000000000e+01 3.181102484729137814e+01
4.200000000000000000e+01 2.800000000000000000e+01 3.185610641004343790e+01
4.200000000000000000e+01 2.900000000000000000e+01 3.189646462719550257e+01
4.300000000000000000e+01 0.000000000000000000e+00 -5.773077257688999708e+01
4.300000000000000000e+01 1.000000000000000000e+00 1.845684591337488811e+01
4.300000000000000000e+01 2.000000000000000000e+00 2.452294969281865633e+01
4.300000000000000000e+01 3.000000000000000000e+00 2.639073480257309612e+01
4.300000000000000000e+01 4.000000000000000000e+00 2.747853538569431109e+01
4.300000000000000000e+01 5.000000000000000000e+00 2.822904139521962108e+01
4.300000000000000000e+01 6.000000000000000000e+00 2.878798797766923201e+01
4.300000000000000000e+01 7.000000000000000000e+00 2.922231159177147930e+01
4.300000000000000000e+01 8.000000000000000000e+00 2.957588546205602498e+01
4.300000000000000000e+01 9.000000000000000000e+00 2.986943880829626607e+01
4.300000000000000000e+01 1.000000000000000000e+01 3.012028611695711078e+01
4.300000000000000000e+01 1.100000000000000000e+01 3.033091275257495312e+01
4.300000000000000000e+01 1.200000000000000000e+01 3.051675214489278432e+01
4.300000000000000000e+01 1.300000000000000000e+01 3.068057391082765051e+01
4.300000000000000000e+01 1.400000000000000000e+01 3.082108053275400295e+01
4.300000000000000000e+01 1.500000000000000000e+01 3.095213054989195811e+01
4.300000000000000000e+01 1.600000000000000000e+01 3.106687042088656625e+01
4.300000000000000000e+01 1.700000000000000000e+01 3.117053943234931168e+01
4.300000000000000000e+01 1.800000000000000000e+01 3.126254713940083718e+01
4.300000000000000000e+01 1.900000000000000000e+01 3.134850638551750279e+01
4.300000000000000000e+01 2.000000000000000000e+01 3.142747119466238814e+01
4.300000000000000000e+01 2.100000000000000000e+01 3.149762544241237094e+01
4.300000000000000000e+01 2.200000000000000000e+01 3.156529729392678618e+01
4.300000000000000000e+01 2.300000000000000000e+01 3.162642894682971217e+01
4.300000000000000000e+01 2.400000000000000000e+01 3.168378533685550025e+01
4.300000000000000000e+01 2.500000000000000000e+01 3.173620109729692018e+01
4.300000000000000000e+01 2.600000000000000000e+01 3.178347194189514013e+01
4.300000000000000000e+01 2.700000000000000000e+01 3.183049930203263855e+01
4.300000000000000000e+01 2.800000000000000000e+01 3.187067003549754318e+01
4.300000000000000000e+01 2.900000000000000000e+01 3.191094202688205428e+01
4.400000000000000000e+01 0.000000000000000000e+00 -5.748485634363521513e+01
4.400000000000000000e+01 1.000000000000000000e+00 1.994234252623833470e+01
4.400000000000000000e+01 2.000000000000000000e+00 2.479063643604228062e+01
4.400000000000000000e+01 3.000000000000000000e+00 2.653734473768951929e+01
4.400000000000000000e+01 4.000000000000000000e+00 2.757981595858129253e+01
4.400000000000000000e+01 5.000000000000000000e+00 2.830330358790124734e+01
4.400000000000000000e+01 6.000000000000000000e+00 2.884933611684752464e+01
4.400000000000000000e+01 7.000000000000000000e+00 2.927687823781055698e+01
4.400000000000000000e+01 8.000000000000000000e+00 2.962330836202174211e+01
4.400000000000000000e+01 9.000000000000000000e+00 2.990970607684567995e+01
4.400000000000000000e+01 1.000000000000000000e+01 3.015507354092369141e+01
4.400000000000000000e+01 1.100000000000000000e+01 3.036632720269007280e+01
4.400000000000000000e+01 1.200000000000000000e+01 3.054788941849310646e+01
4.400000000000000000e+01 1.300000000000000000e+01 3.070808479535626390e+01
4.400000000000000000e+01 1.400000000000000000e+01 3.084917602447566054e+01
4.400000000000000000e+01 1.500000000000000000e+01 3.097694205637550269e+01
4.400000000000000000e+01 1.600000000000000000e+01 3.109076236638582103e+01
4.400000000000000000e+01 1.700000000000000000e+01 3.119338721361036804e+01
4.400000000000000000e+01 1.800000000000000000e+01 3.128322197039721075e+01
4.400000000000000000e+01 1.900000000000000000e+01 3.136812097959884227e+01
4.400000000000000000e+01 2.000000000000000000e+01 3.144856203534153494e+01
4.400000000000000000e+01 2.100000000000000000e+01 3.151942358073626593e+01
4.400000000000000000e+01 2.200000000000000000e+01 3.158512150571039712e+01
4.400000000000000000e+01 2.300000000000000000e+01 3.164366699557426088e+01
4.400000000000000000e+01 2.400000000000000000e+01 3.169936542726750517e+01
4.400000000000000000e+01 2.500000000000000000e+01 3.175066220211391510e+01
4.400000000000000000e+01 2.600000000000000000e+01 3.180195205956918514e+01
4.400000000000000000e+01 2.700000000000000000e+01 3.184601252147936989e+01
4.400000000000000000e+01 2.800000000000000000e+01 3.188980021977676316e+01
4.400000000000000000e+01 2.900000000000000000e+01 3.192956013647968305e+01
4.500000000000000000e+01 0.000000000000000000e+00 -5.722319178476500667e+01
4.500000000000000000e+01 1.000000000000000000e+00 2.092984012690934392e+01
4.500000000000000000e+01 2.000000000000000000e+00 2.502983582198641699e+01
4.500000000000000000e+01 3.000000000000000000e+00 2.667104776771946106e+01
4.500000000000000000e+01 4.000000000000000000e+00 2.767519834210278162e+01
4.500000000000000000e+01 5.000000000000000000e+00 2.837821475404216187e+01
4.500000000000000000e+01 6.000000000000000000e+00 2.890832511634154756e+01
4.500000000000000000e+01 7.000000000000000000e+00 2.932385305565295752e+01
4.500000000000000000e+01 8.000000000000000000e+00 2.966691993917363135e+01
4.500000000000000000e+01 9.000000000000000000e+00 2.994928884396594881e+01
4.500000000000000000e+01 1.000000000000000000e+01 3.018952568621821442e+01
4.500000000000000000e+01 1.100000000000000000e+01 3.039491278523991369e+01
4.500000000000000000e+01 1.200000000000000000e+01 3.057785497603870439e+01
4.500000000000000000e+01 1.300000000000000000e+01 3.073334554908651128e+01
4.500000000000000000e+01 1.400000000000000000e+01 3.087556528844828918e+01
4.500000000000000000e+01 1.500000000000000000e+01 3.100102656274856017e+01
4.500000000000000000e+01 1.600000000000000000e+01 3.111355809085102919e+01
4.500000000000000000e+01 1.700000000000000000e+01 3.121507191537285664e+01
4.500000000000000000e+01 1.800000000000000000e+01 3.130623969562961051e+01
4.500000000000000000e+01 1.900000000000000000e+01 3.139063072425488699e+01
4.500000000000000000e+01 2.000000000000000000e+01 3.146691156235228704e+01
4.500000000000000000e+01 2.100000000000000000e+01 3.153801356041413584e+01
4.500000000000000000e+01 2.200000000000000000e+01 3.160079813708356511e+01
4.500000000000000000e+01 2.300000000000000000e+01 3.166357480902600230e+01
4.500000000000000000e+01 2.400000000000000000e+01 3.171904157783587763e+01
4.500000000000000000e+01 2.500000000000000000e+01 3.177089303322157221e+01
4.500000000000000000e+01 2.600000000000000000e+01 3.181748226460244666e+01
4.500000000000000000e+01 2.700000000000000000e+01 3.186377955845811982e+01
4.500000000000000000e+01 2.800000000000000000e+01 3.190412049903357783e+01
4.500000000000000000e+01 2.900000000000000000e+01 3.194261667060038690e+01
4.600000000000000000e+01 0.000000000000000000e+00 -5.694381632596930842e+01
4.600000000000000000e+01 1.000000000000000000e+00 2.166464384072530081e+01
4.600000000000000000e+01 2.000000000000000000e+00 2.524524443372328975e+01
4.600000000000000000e+01 3.000000000000000000e+00 2.679767741067694331e+01
4.600000000000000000e+01 4.000000000000000000e+00 2.776338087980843738e+01
4.600000000000000000e+01 5.000000000000000000e+00 2.844354411639824320e+01
4.600000000000000000e+01 6.000000000000000000e+00 2.896426307640575715e+01
4.600000000000000000e+01 7.000000000000000000e+00 2.937389303653738182e+01
4.600000000000000000e+01 8.000000000000000000e+00 2.970826952244543762e+01
4.600000000000000000e+01 9.000000000000000000e+00 2.998719111075479304e+01
4.600000000000000000e+01 1.000000000000000000e+01 3.022412704791939575e+01
4.600000000000000000e+01 1.100000000000000000e+01 3.042809712280277168e+01
4.600000000000000000e+01 1.200000000000000000e+01 3.060446073516824939e+01
4.600000000000000000e+01 1.300000000000000000e+01 3.075999858052098546e+01
4.600000000000000000e+01 1.400000000000000000e+01 3.090038137331123735e+01
4.600000000000000000e+01 1.500000000000000000e+01 3.102451597348193957e+01
4.600000000000000000e+01 1.600000000000000000e+01 3.113500051499245558e+01
4.600000000000000000e+01 1.700000000000000000e+01 3.123491520775384700e+01
4.600000000000000000e+01 1.800000000000000000e+01 3.132764292763034319e+01
4.600000000000000000e+01 1.900000000000000000e+01 3.141072400228006956e+01
4.600000000000000000e+01 2.000000000000000000e+01 3.148523772995606862e+01
4.600000000000000000e+01 2.100000000000000000e+01 3.155467507552169693e+01
4.600000000000000000e+01 2.200000000000000000e+01 3.162110065101256495e+01
4.600000000000000000e+01 2.300000000000000000e+01 3.167751272129242324e+01
4.600000000000000000e+01 2.400000000000000000e+01 3.173398710193410110e+01
4.600000000000000000e+01 2.500000000000000000e+01 3.178430679828427330e+01
4.600000000000000000e+01 2.600000000000000000e+01 3.183492968171844595e+01
4.600000000000000000e+01 2.700000000000000000e+01 3.187659241171396474e+01
4.600000000000000000e+01 2.800000000000000000e+01 3.192047487008375128e+01
4.600000000000000000e+01 2.900000000000000000e+01 3.195986319559725075e+01
4.700000000000000000e+01 0.000000000000000000e+00 -5.662668639005126892e+01
4.700000000000000000e+01 1.000000000000000000e+00 2.224875768312366020e+01
4.700000000000000000e+01 2.000000000000000000e+00 2.544096581331050544e+01
4.700000000000000000e+01 3.000000000000000000e+00 2.691426384022426177e+01
4.700000000000000000e+01 4.000000000000000000e+00 2.784680074314802312e+01
4.700000000000000000e+01 5.000000000000000000e+00 2.851060527384861487e+01
4.700000000000000000e+01 6.000000000000000000e+00 2.901444166401095970e+01
4.700000000000000000e+01 7.000000000000000000e+00 2.941930700784943653e+01
4.700000000000000000e+01 8.000000000000000000e+00 2.974756564076213650e+01
4.700000000000000000e+01 9.000000000000000000e+00 3.002157500164354786e+01
4.700000000000000000e+01 1.000000000000000000e+01 3.025445424332935929e+01
4.700000000000000000e+01 1.100000000000000000e+01 3.045714860347033337e+01
4.700000000000000000e+01 1.200000000000000000e+01 3.062977883135521040e+01
4.700000000000000000e+01 1.300000000000000000e+01 3.078587640002098880e+01
4.700000000000000000e+01 1.400000000000000000e+01 3.092389015611691505e+01
4.700000000000000000e+01 1.500000000000000000e+01 3.104715454928166452e+01
4.700000000000000000e+01 1.600000000000000000e+01 3.115442348878780976e+01
4.700000000000000000e+01 1.700000000000000000e+01 3.125457736968260036e+01
4.700000000000000000e+01 1.800000000000000000e+01 3.134621513373581791e+01
4.700000000000000000e+01 1.900000000000000000e+01 3.142697757172984296e+01
4.700000000000000000e+01 2.000000000000000000e+01 3.150507814465110812e+01
4.700000000000000000e+01 2.100000000000000000e+01 3.157440623704716032e+01
4.700000000000000000e+01 2.200000000000000000e+01 3.163644317928722671e+01
4.700000000000000000e+01 2.300000000000000000e+01 3.169745022614711871e+01
4.700000000000000000e+01 2.400000000000000000e+01 3.175218900674351374e+01
4.700000000000000000e+01 2.500000000000000000e+01 3.180288899378957979e+01
4.700000000000000000e+01 2.600000000000000000e+01 3.184726314252230495e+01
4.700000000000000000e+01 2.700000000000000000e+01 3.189456211234914917e+01
4.700000000000000000e+01 2.800000000000000000e+01 3.193611603033185631e+01
4.700000000000000000e+01 2.900000000000000000e+01 3.197483347639760254e+01
4.800000000000000000e+01 0.000000000000000000e+00 -5.626299893322715917e+01
4.800000000000000000e+01 1.000000000000000000e+00 2.272589090182532701e+01
4.800000000000000000e+01 2.000000000000000000e+00 2.561928485575119296e+01
4.800000000000000000e+01 3.000000000000000000e+00 2.702528084946676756e+01
4.800000000000000000e+01 4.000000000000000000e+00 2.792676154262997912e+01
4.800000000000000000e+01 5.000000000000000000e+00 2.857257369999226526e+01
4.800000000000000000e+01 6.000000000000000000e+00 2.906873644878117702e+01
4.800000000000000000e+01 7.000000000000000000e+00 2.946249205887628264e+01
4.800000000000000000e+01 8.000000000000000000e+00 2.978419151469699244e+01
4.800000000000000000e+01 9.000000000000000000e+00 3.005532274480707144e+01
4.800000000000000000e+01 1.000000000000000000e+01 3.028584324642165626e+01
4.800000000000000000e+01 1.100000000000000000e+01 3.048353474344981962e+01
4.800000000000000000e+01 1.200000000000000000e+01 3.065702338757624190e+01
4.800000000000000000e+01 1.300000000000000000e+01 3.081012542594143966e+01
4.800000000000000000e+01 1.400000000000000000e+01 3.094605339844260072e+01
4.800000000000000000e+01 1.500000000000000000e+01 3.106849579822346286e+01
4.800000000000000000e+01 1.600000000000000000e+01 3.117679649409339859e+01
4.800000000000000000e+01 1.700000000000000000e+01 3.127636438566919708e+01
4.800000000000000000e+01 1.800000000000000000e+01 3.136432797603655587e+01
4.800000000000000000e+01 1.900000000000000000e+01 3.144755489824027705e+01
4.800000000000000000e+01 2.000000000000000000e+01 3.151951779137741028e+01
4.800000000000000000e+01 2.100000000000000000e+01 3.158869861344736663e+01
4.800000000000000000e+01 2.200000000000000000e+01 3.165478856900569227e+01
4.800000000000000000e+01 2.300000000000000000e+01 3.171122493033247380e+01
4.800000000000000000e+01 2.400000000000000000e+01 3.176501705444561452e+01
4.800000000000000000e+01 2.500000000000000000e+01 3.181748605359621607e+01
4.800000000000000000e+01 2.600000000000000000e+01 3.186512495972623782e+01
4.800000000000000000e+01 2.700000000000000000e+01 3.190888062902140021e+01
4.800000000000000000e+01 2.800000000000000000e+01 3.194845357034309075e+01
4.800000000000000000e+01 2.900000000000000000e+01 3.198686335607548159e+01
4.900000000000000000e+01 0.000000000000000000e+00 -5.583756454635859257e+01
4.900000000000000000e+01 1.000000000000000000e+00 2.313540337322646323e+01
4.900000000000000000e+01 2.000000000000000000e+00 2.578726789359016180e+01
4.900000000000000000e+01 3.000000000000000000e+00 2.712737171474456588e+01
4.900000000000000000e+01 4.000000000000000000e+00 2.799990720611999251e+01
4.900000000000000000e+01 5.000000000000000000e+00 2.862991522205275174e+01
4.900000000000000000e+01 6.000000000000000000e+00 2.911619252950229608e+01
4.900000000000000000e+01 7.000000000000000000e+00 2.950423581422109010e+01
4.900000000000000000e+01 8.000000000000000000e+00 2.982104105328987842e+01
4.900000000000000000e+01 9.000000000000000000e+00 3.008828429898570889e+01
4.900000000000000000e+01 1.000000000000000000e+01 3.031636462766277162e+01
4.900000000000000000e+01 1.100000000000000000e+01 3.050971622265775807e+01
4.900000000000000000e+01 1.200000000000000000e+01 3.068242703985776743e+01
4.900000000000000000e+01 1.300000000000000000e+01 3.083279886340627840e+01
4.900000000000000000e+01 1.400000000000000000e+01 3.096639187782940184e+01
4.900000000000000000e+01 1.500000000000000000e+01 3.108766691139712179e+01
4.900000000000000000e+01 1.600000000000000000e+01 3.119779560453832801e+01
4.900000000000000000e+01 1.700000000000000000e+01 3.129460377675796323e+01
4.900000000000000000e+01 1.800000000000000000e+01 3.138432856288413220e+01
4.900000000000000000e+01 1.900000000000000000e+01 3.146398024174576236e+01
4.900000000000000000e+01 2.000000000000000000e+01 3.153965049260720477e+01
4.900000000000000000e+01 2.100000000000000000e+01 3.160779402573997032e+01
4.900000000000000000e+01 2.200000000000000000e+01 3.166764230476126230e+01
4.900000000000000000e+01 2.300000000000000000e+01 3.172849052638103373e+01
4.900000000000000000e+01 2.400000000000000000e+01 3.178257484816467127e+01
4.900000000000000000e+01 2.500000000000000000e+01 3.183113106456603703e+01
4.900000000000000000e+01 2.600000000000000000e+01 3.187974029655861585e+01
4.900000000000000000e+01 2.700000000000000000e+01 3.192042395210298977e+01
4.900000000000000000e+01 2.800000000000000000e+01 3.196309212095675889e+01
4.900000000000000000e+01 2.900000000000000000e+01 3.200135757453342222e+01
5.000000000000000000e+01 0.000000000000000000e+00 -5.527803994722254544e+01
5.000000000000000000e+01 1.000000000000000000e+00 2.348760243370917777e+01
5.000000000000000000e+01 2.000000000000000000e+00 2.593823860511832180e+01
5.000000000000000000e+01 3.000000000000000000e+00 2.722597206155151284e+01
5.000000000000000000e+01 4.000000000000000000e+00 2.807301546879891418e+01
5.000000000000000000e+01 5.000000000000000000e+00 2.868843155530062816e+01
5.000000000000000000e+01 6.000000000000000000e+00 2.916098501537187815e+01
5.000000000000000000e+01 7.000000000000000000e+00 2.954442104765124810e+01
5.000000000000000000e+01 8.000000000000000000e+00 2.985727595357516151e+01
5.000000000000000000e+01 9.000000000000000000e+00 3.011998991967161032e+01
5.000000000000000000e+01 1.000000000000000000e+01 3.034396783365527384e+01
5.000000000000000000e+01 1.100000000000000000e+01 3.053675308140963551e+01
5.000000000000000000e+01 1.200000000000000000e+01 3.070624483659860715e+01
5.000000000000000000e+01 1.300000000000000000e+01 3.085540861675070090e+01
5.000000000000000000e+01 1.400000000000000000e+01 3.098985248898840794e+01
5.000000000000000000e+01 1.500000000000000000e+01 3.110859580776892486e+01
5.000000000000000000e+01 1.600000000000000000e+01 3.121511670454254173e+01
5.000000000000000000e+01 1.700000000000000000e+01 3.131247260083557649e+01
5.000000000000000000e+01 1.800000000000000000e+01 3.139887279202697101e+01
5.000000000000000000e+01 1.900000000000000000e+01 3.148201623060173659e+01
5.000000000000000000e+01 2.000000000000000000e+01 3.155358883471226861e+01
5.000000000000000000e+01 2.100000000000000000e+01 3.162235311408257488e+01
5.000000000000000000e+01 2.200000000000000000e+01 3.168611807464604269e+01
5.000000000000000000e+01 2.300000000000000000e+01 3.174381598781413416e+01
5.000000000000000000e+01 2.400000000000000000e+01 3.179745807448579598e+01
5.000000000000000000e+01 2.500000000000000000e+01 3.184737175611307336e+01
5.000000000000000000e+01 2.600000000000000000e+01 3.189162587035498575e+01
5.000000000000000000e+01 2.700000000000000000e+01 3.193659156384388353e+01
5.000000000000000000e+01 2.800000000000000000e+01 3.197786081550834325e+01
5.000000000000000000e+01 2.900000000000000000e+01 3.201586043444735452e+01
5.100000000000000000e+01 0.000000000000000000e+00 -5.444252997876274236e+01
5.100000000000000000e+01 1.000000000000000000e+00 2.379642303739609588e+01
5.100000000000000000e+01 2.000000000000000000e+00 2.608273088798683759e+01
5.100000000000000000e+01 3.000000000000000000e+00 2.731579741199171707e+01
5.100000000000000000e+01 4.000000000000000000e+00 2.814008932737201008e+01
5.100000000000000000e+01 5.000000000000000000e+00 2.874208314991689761e+01
5.100000000000000000e+01 6.000000000000000000e+00 2.920670133955287184e+01
5.100000000000000000e+01 7.000000000000000000e+00 2.958194028028087175e+01
5.100000000000000000e+01 8.000000000000000000e+00 2.988885841312255920e+01
5.100000000000000000e+01 9.000000000000000000e+00 3.014791071466541439e+01
